date,uf,city,title,coment,answer,time_answer,coment_client_text,time_client,resolved,business,assessment
2019-09-26 14:09:00,SP,Piracicaba,TENTO UM EXPOSITOR DE BEBIDAS A 3 ANOS E NÃO CONSIGO,"Boa tarde, tenho um comercio aqui em Piracicaba SP e tenho um expositor de bebidas slim da coca, porém tenho muita venda de refrigerantes 2 litros, só olhar meu historico de vendas, minha matrícula é a 7100026080, solicitei em 2016 um novo expositor de bebidas, e até hj estou esperando, ja tentei diversas vezes, por telefone, email e nunca da certo, tinha desistido até, agora lembrei do reclame aqui e vou fazer uma ultima tentativa. Acho uma vergonha uma empresa do tamanho da coca cola femsa negar um expositor em comodato aos seus clientes, tenho as cocas quentes aos meus clientes.","Bom dia, Marcio.Inicialmente, gostaríamos de nos desculpar pelo ocorrido e pelo transtorno causado.Conforme contato de nossa equipe comercial, o equipamento será instalado.Agradecemos a compreensão e deixamos o 0800 727 1100 da empresa à disposição.Atenciosamente,Coca-cola Femsa",2019-10-02 11:23:00,"Prontamente o supervisor e o vendedor vieram até a minha loja e pegaram a papelada novamente pra dar continuidade no pedido do expositor, continuo no aguardo, mas parece que dessa vez vai, aguardemos",2019-10-12 09:25:00,Resolvido,Sim,10
2019-09-23 11:33:00,SP,Caieiras,Estou a mais de 2 meses tentando comprar com vocês. Preciso da reativação do meu cadastro!!!!!,"Olá,Fiz um cadastro com a Coca Cola para comprar inicialmente Heineken e Coca Cola. Logo nos meus primeiros pedidos me enviaram produtos errados, como um refrigerante de 2l. E logo depois disso o meu cadastro foi cancelado sem o meu consentimento. Na época tentei conversar com vocês mas me deram uma justificativa, e acabei deixando passar e continuei apenas comprando em adegas e atacadistas. Mas agora o volume de itens e compras está maior e não estou mais conseguindo encaixar várias idas a esses supermercados, e tem semana que não cabe mais a quantidade de caixas de cerveja no carro. Sei também que a compra direto com vocês é praticado um preço menor e eu quero poder ter essa vantagem também. Faço um trabalho de divulgação legal com a Heineken e com a Coca no meu estabelecimento e não consigo nenhuma atenção de vocês.Toda semana eu ligo ao menos 2x na Central, e toda vez tenho uma justificativa ao meu protocolo diferente. Recebo feedbacks que as vezes nem os atendentes conseguem me explicar o que significa e qual o motivo de não reativarem a minha conta.Uma vez que meu sócio ligou e conversou com supervisora do atendimento ela prometeu uma visita de um vendedor aqui, e não veio ninguém. No status tem uma visita registrada como feita aqui no estabelecimento mas não veio ninguém. Estamos abertos das 8h às 23h00.Além da compra, depois da venda quero fazer o correto e ser sustentável e preciso ir até um posto de coleta de vidros que fica longe de mim, então me desloco muito para comprar e para descartar os produtos de vocês.Tenho a impressão que o meu caso está jogado e que não será resolvido nunca. Eu só quero conseguir comprar com vocês! Eu não quero confusão. Só quero facilitar um pouco a vida do meu comércio e poder comprar direto com vocês!!!Vocês podem me ajudar com isso, por favor? Neste protocolo tem todos os outros protocolos abertos até hoje: 10330564Aguardo um retorno o quanto antes de vocês!Obrigada.","Bom dia, Bianca.Inicialmente, gostaríamos de nos desculpar pelo ocorrido e pelo transtorno causado.Conforme contato de nossa equipe comercial, foram realizadas as devidas tratativas para normalização do seu atendimento.Agradecemos a compreensão e deixamos o 0800 727 1100 da empresa à disposição.Atenciosamente,Coca-cola Femsa",2019-09-27 11:06:00,"Eu achei o atendimento ágil, rápido e muito solícito.Apenas fico chateada pela empresa, com o porte que tem, esperar a situação chegar ao ponto de uma reclamação formal para então resolver o problema do cliente.Mas estou satisfeita, resolveram o meu problema, estou conseguindo comprar com a companhia.Agradeço!",2019-10-09 12:16:00,Resolvido,Sim,10
2019-09-18 17:34:00,SP,Catanduva,Falta de mercadoria,"Falta de fornecimento adequado de mercadoria. Hoje estou com o Freezer vazio, pois o pedido que foi feito pelo novo vendedor, não foi entregue.","Boa tarde, Ednaldo.Inicialmente, gostaríamos de nos desculpar pelo ocorrido e pelo transtorno causado.Conforme contato de nossa equipe comercial, foram realizadas as devidas tratativas para normalização do seu atendimento.Agradecemos a compreensão e deixamos o 0800 727 1100 da empresa à disposição.Atenciosamente,Coca-cola Femsa",2019-09-24 14:06:00,"Eu gostaria da visitação no local do novo Coordenador de Serviços e Vendedores, para podermos melhor explicar nossa necessidade de atendimento, comunicamos o fato ao novo vendedor, no entanto até a presente data não fomos completamente atendidos.",2019-09-24 14:40:00,Não resolvido,Sim,2
2019-09-18 08:12:00,PR,Curitiba,Não entregam,"Já não é a primeira vez, faço o pedido com o vendedor e eles não entregam, simplesmente assim, tenho restaurante e fico a mercê dessa empresa sem comprometimento. Pra eles entregar como não entregar é a mesma coisa. Preciso fazer correria pra conseguir o produto MAIS CARO em outro lugar pra poder atender meus clientes. Até quando isso ??","Boa noite, Ivan.Inicialmente, gostaríamos de nos desculpar pelo ocorrido e pelo transtorno causado.Conforme contato de nossa equipe comercial, foram realizadas as devidas tratativas para normalização do seu atendimento.Agradecemos a compreensão e deixamos o 0800 727 1100 da empresa à disposição.Atenciosamente,Coca-cola Femsa",2019-09-25 19:11:00,"Ainda não foi resolvido, ainda estão atrasando a entrega e agora pra variar o pedido está vindo com itens que eu não pedi, provavelmente por desatenção do vendedor!",2019-09-27 10:23:00,Resolvido,Sim,8
2019-09-17 11:43:00,SP,Socorro,CADASTRO NAO LIBERADO PARA COMPRAS,"COMPRO COM A FEMSA A MAIS DE DE 2 ANOS, POREM MUDEI DE ENDEREÇO E APOS DISSO NAO CONSIGO MAIS COMPRAR DA EMPRESA E O VENDEDOR TAMBEM NAO PASSA PARA ME ATENDER, JA PASSEI TODOS OS NOVOS DADOS DE ENDEREÇO E TAMBEM ESTAO ATUALIZADOS NA RECEITA FEDERAL, POREM PERANTE A EMPRESA ESTOU COM O CADASTRO BLOQUEADO HA 3 MESE E PRECISO CORRER PARA COMPRAR OS PRODUTOS EM ATACADOS FORA DA CIDADE","Boa tarde, Daniel.Inicialmente, gostaríamos de nos desculpar pelo ocorrido e pelo transtorno causado.Conforme contato de nossa equipe comercial, cadastro ajustado e entrega realizada.Agradecemos a compreensão e deixamos o 0800 727 1100 da empresa à disposição.Atenciosamente,Coca-cola Femsa",2019-09-26 16:53:00,ATENDIMENTO RAPIDO E EFICAZ. PROBLEMA RESOLVIDO!,2019-10-17 14:21:00,Resolvido,Sim,10
2019-09-16 21:43:00,MG,Belo Horizonte,CARTA DE ANUÊNCIA,"DESCOBRIMOS POR ACASO QUE O NOME DO MEU PAI ESTAVA EM PROTESTO POR 18,09 REAIS, QUE JÁ FORAM PAGOS EM DEZ/18.NA TENTATIVA DE SOLUCIONAR FOI NOS INFORMADO QUE A TAL CARTA DEMORARIA 5 DIAS ÚTEIS PARA CONFECÇÃO. NÃO ACREDITO QUE UMA EMPRESA DESSE PORTE DEMORE TANTO PRA LIMPAR UM NOME DE UM CLIENTE.INDIGNADA.","Boa noite, Valéria.Inicialmente, gostaríamos de nos desculpar pelo ocorrido e pelo transtorno causado.Conforme contato de nossa equipe comercial, prazo da carta de anuência é 5 dias úteis.Agradecemos a compreensão e deixamos o 0800 727 1100 da empresa à disposição.Atenciosamente,Coca-cola Femsa",2019-09-25 19:33:00,Demorado.,2019-09-25 20:04:00,Resolvido,Sim,7
2019-09-16 11:29:00,SC,Tubarão,Cadastro,"Abri chamado em 15.03.2019 - Protocolo 9929386- solicitando liberação do cadastro de nossa empresa para compras. Falaram que a AmPm bloqueia nosso cadastro junto a FEMSA. Ocorre que a AmPm não tem logística e esse ""acordo"" é entre AmPm e FEMSA e não nossa empresa. Nós, contratualmente não temos nenhuma cláusula de exclusividade. Com isso, vejo que existe monopólio de marca e ficamos prejudicados pois, a AmPm não tem em diversos momentos os produtos e desejo apenas comprar direto com a FEMSA.","Boa tarde, Vanessa.Inicialmente, gostaríamos de nos desculpar pelo ocorrido e pelo transtorno causado.Conforme contato de nossa equipe comercial, foram realizadas as devidas tratativas para normalização do seu atendimento.Agradecemos a compreensão e deixamos o 0800 727 1100 da empresa à disposição.Atenciosamente,Coca-cola Femsa",2019-09-19 16:24:00,"Boa tarde. Tentei ligar no número que vc passou: 0800-727-1100 e possui a seguinte mensagem: Desculpe, essa chamada não é permitida para esta área.Gostaria que entrassem em contato comigo com urgência. Desde março/2019 estou aguardando contato pois, minha empresa está perdendo muito com essa prática que considero abusiva de bloqueio de cadastrado. Continuo aguardando uma solução eficiente.",2019-09-19 17:45:00,Resolvido,Sim,9
2019-09-16 11:13:00,RS,Charqueadas,ENTREGA NÃO REALIZADA,"Olá, bom diaSou proprietário de uma dogueria na cidade Charqueadas/ RS.Somos clientes da coca-cola e estamos com bastante dificuldades não só em realizar nossos pedidos, como também com a entrega dos mesmos.O vendedor que atende nossa região não apresenta interesse algum em nos atender, fizemos um pedido na semana passada, o mesmo nos avisou que chegaria no sábado e o pedido não chegou. Não foi a primeira vez que tivemos esse problema de entrega com a empresa, ficamos durante o fim de semana (nossos dias de maior movimento) sem ter as bebidas disponíveis para os clientes. A empresa não avisou nada, não nos passou nenhum tipo de satisfação, tampouco o vendedor atendeu nossas ligações. Total falta de comprometimento e profissionalismo.Gostaria de uma solução, pois se a empresa não tem interesse em nos atender, precisamos saber para tomarmos outras providências.MARCOS VINÍCIUS MORAES DOS SANTOSCNPJ: 331707670001-18NOME FANTASIA: DOGÃO DO POPEYE","Boa noite, Ellen.Inicialmente, gostaríamos de nos desculpar pelo ocorrido e pelo transtorno causado.Conforme contato de nossa equipe comercial, foram realizadas as devidas tratativas para normalização do seu atendimento.Agradecemos a compreensão e deixamos o 0800 727 1100 da empresa à disposição.Atenciosamente,Coca-cola Femsa",2019-09-25 19:36:00,Atendimento rápido.,2019-09-30 16:36:00,Resolvido,Sim,8
2019-09-14 13:04:00,MG,Belo Horizonte,FALTA DE RESPEITO,"A Coca-cola envia os produtos errados na nota, produtos que não foram pedidos, além de produtos danificados, estourados, vazios e amassados, mesmo fazendo as devidas reclamações, como os entregadores orientam, não conseguimos realizar as trocas nem a devolução do dinheiro. Se não recebemos o produto ficamos em falta e a demora para resolver é grande.A Coca-cola não tem tratado com atenção e respeito seus clientes, pode ser que venda muito e não haja uma concorrência grande para que ela se preocupe em conquistar as pessoas com quem faz negócios, insatisfação total!","Boa tarde, Tamires.Inicialmente, gostaríamos de nos desculpar pelo ocorrido e pelo transtorno causado.Conforme contato de nossa equipe comercial, foram realizadas as devidas tratativas para normalização do seu atendimento.Agradecemos a compreensão e deixamos o 0800 727 1100 da empresa à disposição.Atenciosamente,Coca-cola Femsa",2019-09-19 16:16:00,"Recebemos a ligação da empresa que se prontificou a resolver o problema, depois a visita de um supervisor que foi bastante solícito, resolveu o problema das mercadorias indevidas e fez algumas mudanças no atendimento que, acredito, irão resolver o problema. Fico feliz por isso.",2019-09-21 20:58:00,Resolvido,Sim,10
2019-09-11 18:17:00,SP,Campinas,PEDIDO NÃO ENTREGUE,"Olá clientes,Venho aqui salientar a todos clientes, que não comprem produtos direto da coca cola, comprem da PEPSi aqui somos respeitados, por inumeras vezes vendedor da coca cola passa faz pedido na empresa, acontece que a coca cola e a logistica dão preferencia para as GRANDES CONTAS, os pequenos ficam a deus dara, não fazem questão nenhuma de dar atenção suporte, hoje coca cola vende-se muito por isso eles fazem o que querem no mercado, desrespeitam seus clientes, como se quiser é assim não quiser [Editado pelo Reclame Aqui]-se! isso acarreta o cliente, pois ficamos esperando os inuemros produtos chegarem e não chega ai seu estoque fica vazio, sua empresa estabelecimento fica com fama de vazia, por INCOPETENCIA da coca cola, claro temos o 0800 que não serve para nada, liguei o dia inteiro e a desculpa é caminhão esta na rua desde da 07:0 da manhã hoje aqui 22:00 da noite o troxa sem vender bebidas, pq contava com a parceria, segue protocolo ligação: 103367744! NÃO COMPREM COCA COLA DIRETO não abram cadastro direto com eles, abram concorrentes, coca um LIXO atendiemnto.","Boa noite, Michel.Inicialmente, gostaríamos de nos desculpar pelo ocorrido e pelo transtorno causado.Conforme contato de nossa equipe comercial, no dia da entrega tivemos um problema com o veículo onde o mesmo não conseguiu realizar todas as entregas. O pedido do mesmo foi reprogramado onde foi entregue no dia 18/09..Agradecemos a compreensão e deixamos o 0800 727 1100 da empresa à disposição.Atenciosamente,Coca-cola Femsa",2019-09-25 19:40:00,Razoavel,2020-06-26 13:19:00,Resolvido,Sim,7
2019-09-04 10:52:00,SC,Palhoça,demora na entrega,"Hoje entrei em contato para efetuar o pedido da semana, mais segundo o atendente, receberei meus produtos somente segunda, sendo hoje quarta ainda, muito desapontada, pois não era assim, foi de alguns meses pra cá que ficou ainda pior a entrega, vou ficar sem o produto para oferecer a meus clientes, compro com eles a mais de 5 anos e por sem um mercado menor sempre tive esse problema, já cheguei a passar uma semana sem os produtos por conta do feriado, muita falta de proficionalismo","Boa tarde, Bruna.Inicialmente, gostaríamos de nos desculpar pelo ocorrido e pelo transtorno causado.Conforme contato de nossa equipe comercial, foram realizadas as devidas tratativas para normalização do seu atendimento.Agradecemos a compreensão e deixamos o 0800 727 1100 da empresa à disposição.Atenciosamente,Coca-cola Femsa",2019-09-05 15:43:00,resolvido rapidamante,2019-09-06 17:24:00,Resolvido,Sim,8
2019-09-03 15:09:00,SP,Santo André,não atendimento da minha demanda,"Boa tarde, recebemos semanalmente produtos da Coca Cola, na entrega do dia 21/08 nos produtos faltou 1 fardo de água cristal 500ml, comunicamos ao entregador e o mesmo afirmou que voltaria mais tarde para trazer o item faltante, para tanto não assinamos o canhoto da nota como garantia, o mesmo não retornou para devolução e na semana seguinte 28/08 o entregador já não era mais o mesmo, entrei em contato com a empresa e não foi oferecido nenhum suporte ou ajuda e a empresa disse que o prazo seria de 48 horas para reclamação, disse que não havia assinado o canhoto e pedi ajuda mas nada foi feito, fico no aguardo de ajuda para solução do problema, obrigado, ass: marcos.","Boa tarde, Marcos.Inicialmente, gostaríamos de nos desculpar pelo ocorrido e pelo transtorno causado.Conforme contato de nossa equipe comercial, foram realizadas as devidas tratativas para normalização do seu atendimento.Agradecemos a compreensão e deixamos o 0800 727 1100 da empresa à disposição.Atenciosamente,Coca-cola Femsa",2019-09-06 14:22:00,tudo certo e problema resolvido.,2019-11-19 13:50:00,Resolvido,Sim,10
2019-09-02 15:09:00,SP,Guarulhos,Assistência,Dia seguinte a abertura da reclamação.Coca cola entrou em contato mais uma semana depois ainda continuo sem atendimento,"Boa tarde, Moniketi.Inicialmente, gostaríamos de nos desculpar pelo ocorrido e pelo transtorno causado.Conforme contato de nossa equipe comercial, foram realizadas as devidas tratativas para normalização do seu atendimento.Agradecemos a compreensão e deixamos o 0800 727 1100 da empresa à disposição.Atenciosamente,Coca-cola Femsa",2019-09-04 17:45:00,Pena que direto pela coca cola não tivemos retorno apenas pelo reclame aqui. Mas após 09 meses graças o empenho do reclame aqui deu certo os técnicos compareceram ao local e coisa de 20 minutos as geladeiras foram reguladas. Vou aguardar e ver o proceder e funcionamento.Obrigada,2019-09-05 16:39:00,Resolvido,Sim,10
