DATA,FORNECEDOR,DESTINO,ESTADO/MUNICIPIO,TIPO,QUANTIDADE,VALOR/R$,DESTINATARIO,UF,DATA DE ENTREGA,ESPERA/DIA
2020-08-12 00:00:00,KTK,Bahia,MUNICIPIO,TRANSPORTE,1,20000.0,SMS de Tanque Novo,BA,2020-09-12 00:00:00,31
2020-08-12 00:00:00,LEISTUNG,Bahia,MUNICIPIO,UTI,1,60000.0,SMS de Tanque Novo,BA,2020-09-12 00:00:00,31
2020-12-12 00:00:00,KTK,Bahia,MUNICIPIO,TRANSPORTE,1,20000.0,SMS de Cocos,BA,2020-12-13 00:00:00,1
2020-12-12 00:00:00,LEISTUNG,Bahia,MUNICIPIO,UTI,1,60000.0,SMS de Cocos,BA,2020-12-13 00:00:00,1
2020-12-12 00:00:00,KTK,Bahia,MUNICIPIO,TRANSPORTE,1,20000.0,SMS de Santa Maria Da Vitoria,BA,2020-12-13 00:00:00,1
2020-12-12 00:00:00,LEISTUNG,Bahia,MUNICIPIO,UTI,1,60000.0,SMS de Santa Maria Da Vitoria,BA,2020-12-21 00:00:00,9
2020-12-18 00:00:00,VYAIRE,Bahia,MUNICIPIO,UTI,10,600000.0,HOSPITAL GERAL DE VITORIA DA CONQUISTA,BA,2020-12-21 00:00:00,3
2020-12-18 00:00:00,KTK,Bahia,MUNICIPIO,TRANSPORTE,1,20000.0,SMS de Canudos,BA,2020-12-21 00:00:00,3
2020-12-18 00:00:00,LEISTUNG,Bahia,MUNICIPIO,UTI,1,60000.0,HOSPITAL MUNICIPAL GENARIO RABELO DE ALCANTARA,BA,2020-12-21 00:00:00,3
2020-12-18 00:00:00,KTK,Bahia,MUNICIPIO,TRANSPORTE,1,20000.0,SMS de Cansancao,BA,2020-12-21 00:00:00,3
2020-12-18 00:00:00,VYAIRE,Bahia,MUNICIPIO,UTI,1,60000.0,HOSPITAL MUNICIPAL SENHORA SANTANA,BA,2020-12-21 00:00:00,3
2020-12-18 00:00:00,KTK,Bahia,MUNICIPIO,TRANSPORTE,1,20000.0,SMS de Correntina,BA,2020-12-21 00:00:00,3
2020-12-18 00:00:00,VYAIRE,Bahia,MUNICIPIO,UTI,10,600000.0,HOSPITAL REGIONAL DA CHAPADA,BA,2020-12-23 00:00:00,5
2020-12-18 00:00:00,VYAIRE,Bahia,ESTADO,UTI,60,3600000.0,HOSPITAL ESPANHOL,BA,2020-12-21 00:00:00,3
2020-12-18 00:00:00,KTK,Bahia,MUNICIPIO,TRANSPORTE,1,20000.0,HOSPITAL MUNICIPAL DR LAURO JOAQUIM DE ARAUJO,BA,2020-12-23 00:00:00,5
2020-12-18 00:00:00,VYAIRE,Bahia,MUNICIPIO,UTI,30,1800000.0,Hospital Geral Ernesto Simoes Filho,BA,2020-12-23 00:00:00,5
2020-12-18 00:00:00,VYAIRE,Bahia,MUNICIPIO,UTI,10,600000.0,Hospital Regional de Juazeiro,BA,2020-12-23 00:00:00,5
2021-01-22 00:00:00,KTK,Bahia,MUNICIPIO,TRANSPORTE,1,20000.0,HOSPITAL DE CAPIM GROSSO,BA,2021-01-26 00:00:00,4
2021-01-22 00:00:00,VYAIRE,Bahia,MUNICIPIO,UTI,1,60000.0,HOSPITAL MUNICIPAL E MATERNIDADE AMALIA,BA,2021-01-26 00:00:00,4
2021-01-22 00:00:00,KTK,Bahia,MUNICIPIO,TRANSPORTE,1,20000.0,SAMU 192 RIACHO DE SANTANA,BA,2021-01-26 00:00:00,4
2021-02-18 00:00:00,KTK,Bahia,MUNICIPIO,TRANSPORTE,1,20000.0,SMS de Paratinga,BA,2021-02-23 00:00:00,5
2021-02-18 00:00:00,KTK,Bahia,MUNICIPIO,TRANSPORTE,1,20000.0,SMS de Igapora,BA,2021-02-23 00:00:00,5
2021-02-18 00:00:00,VYAIRE,Bahia,MUNICIPIO,UTI,1,60000.0,SMS de Igapora,BA,2021-02-23 00:00:00,5
2021-02-18 00:00:00,KTK,Bahia,MUNICIPIO,TRANSPORTE,1,20000.0,SMS de Iuiu,BA,2021-02-23 00:00:00,5
2021-02-18 00:00:00,VYAIRE,Bahia,MUNICIPIO,UTI,1,60000.0,SMS de Iuiu,BA,2021-02-23 00:00:00,5
2021-02-18 00:00:00,VYAIRE,Bahia,MUNICIPIO,UTI,5,300000.0,SMS de Paulo Afonso,BA,2021-02-23 00:00:00,5
2021-02-18 00:00:00,KTK,Bahia,MUNICIPIO,TRANSPORTE,5,100000.0,SMS de Paulo Afonso,BA,2021-02-23 00:00:00,5
2021-02-18 00:00:00,KTK,Bahia,MUNICIPIO,TRANSPORTE,1,20000.0,SMS de Palmas De Monte Alto,BA,2021-02-23 00:00:00,5
2021-02-18 00:00:00,VYAIRE,Bahia,MUNICIPIO,UTI,2,120000.0,SMS de Palmas De Monte Alto,BA,2021-02-23 00:00:00,5
2021-02-18 00:00:00,KTK,Bahia,MUNICIPIO,TRANSPORTE,2,40000.0,SMS de Seabra,BA,2021-02-23 00:00:00,5
2021-02-18 00:00:00,VYAIRE,Bahia,MUNICIPIO,UTI,3,180000.0,SMS de Seabra,BA,2021-02-23 00:00:00,5
2021-02-18 00:00:00,KTK,Bahia,MUNICIPIO,TRANSPORTE,5,100000.0,SMS de Ilheus,BA,2021-02-22 00:00:00,4
2021-02-18 00:00:00,VYAIRE,Bahia,MUNICIPIO,UTI,5,300000.0,SMS de Ilheus,BA,2021-02-22 00:00:00,4
2021-02-18 00:00:00,KTK,Bahia,ESTADO,TRANSPORTE,15,300000.0,SMS de Salvador,BA,2021-02-22 00:00:00,4
2021-02-18 00:00:00,VYAIRE,Bahia,ESTADO,UTI,15,900000.0,SMS de Salvador,BA,2021-02-22 00:00:00,4
2021-02-26 00:00:00,KTK,Bahia,MUNICIPIO,TRANSPORTE,2,40000.0,SMS de Canudos,BA,2021-05-03 00:00:00,66
2021-02-26 00:00:00,KTK,Bahia,MUNICIPIO,TRANSPORTE,2,40000.0,HOSPITAL GONCALVES MARTINS,BA,2021-05-03 00:00:00,66
2021-02-26 00:00:00,KTK,Bahia,MUNICIPIO,TRANSPORTE,1,20000.0,HOSPITAL SAO BERNARDO,BA,2021-05-03 00:00:00,66
2021-03-03 00:00:00,KTK,Bahia,MUNICIPIO,TRANSPORTE,15,300000.0,SMS de Porto Seguro ,BA,2021-05-03 00:00:00,61
2021-06-03 00:00:00,LEISTUNG,Bahia,ESTADO,UTI,30,1800000.0,SES BAHIA,BA,2021-07-03 00:00:00,30
2021-03-13 00:00:00,KTK,Bahia,ESTADO,TRANSPORTE,15,300000.0,HOSPITAL DE CAMPANHA COVID 19 FONTE NOVA ,BA,2021-03-15 00:00:00,2
2021-03-13 00:00:00,LIFEMED,Bahia,ESTADO,UTI,10,600000.0,HOSPITAL DE CAMPANHA COVID 19 FONTE NOVA ,BA,2021-03-15 00:00:00,2
2021-03-13 00:00:00,KTK,Bahia,MUNICIPIO,TRANSPORTE,2,40000.0,SMS de Ponto Novo ,BA,2021-03-16 00:00:00,3
2021-03-17 00:00:00,LIFEMED,Bahia,MUNICIPIO,UTI,5,300000.0,SMS de Santo Antônio De Jesus,BA,2021-03-19 00:00:00,2
2021-03-17 00:00:00,LIFEMED,Bahia,MUNICIPIO,UTI,2,120000.0, SMS de Conceição Do Jacuípe,BA,2021-03-19 00:00:00,2
2021-03-17 00:00:00,LIFEMED,Bahia,MUNICIPIO,UTI,1,60000.0,SMS de Igaporã,BA,2021-03-20 00:00:00,3
2021-03-17 00:00:00,LIFEMED,Bahia,MUNICIPIO,UTI,2,120000.0,HOSPITAL MATERNIDADE MARIA EUNICE DULTRA SOARES,BA,2021-03-19 00:00:00,2
2021-03-17 00:00:00,LIFEMED,Bahia,MUNICIPIO,UTI,3,180000.0,HOSPITAL MARIA MOREIRA LISBOA,BA,2021-03-22 00:00:00,5
2021-03-19 00:00:00,HORTRON,Bahia,MUNICIPIO,UTI,2,120000.0,SMS de Ibicui ,BA,2021-03-23 00:00:00,4
2021-03-19 00:00:00,HORTRON,Bahia,MUNICIPIO,UTI,3,180000.0,SMS de Pindaí ,BA,2021-03-23 00:00:00,4
2021-04-16 00:00:00,LIFEMED,Bahia,MUNICIPIO,UTI,2,120000.0,HOSPITAL DE CASTRO ALVES,BA,2021-04-20 00:00:00,4
2021-04-16 00:00:00,LIFEMED,Bahia,MUNICIPIO,UTI,1,60000.0,HOSPITAL MUNICIPAL DR JOSE MARIA DE MAGA,BA,2021-04-20 00:00:00,4
2021-04-16 00:00:00,LIFEMED,Bahia,MUNICIPIO,UTI,1,60000.0,HOSPITAL MUNICIPAL DE IRAMAIA,BA,2021-04-20 00:00:00,4
2021-04-16 00:00:00,LIFEMED,Bahia,MUNICIPIO,UTI,2,120000.0,SMS de Luis Eduardo Magalhaes,BA,2021-04-20 00:00:00,4
2021-04-16 00:00:00,LIFEMED,Bahia,MUNICIPIO,UTI,1,60000.0,HOSPITAL MUNICIPAL FELINTO DA SILVEIRA MAIA,BA,2021-04-20 00:00:00,4
2021-04-16 00:00:00,LIFEMED,Bahia,MUNICIPIO,UTI,1,60000.0,SMS de Anguera,BA,2021-04-20 00:00:00,4
2021-04-16 00:00:00,LIFEMED,Bahia,MUNICIPIO,UTI,1,60000.0,CENTRO DE SAUDE DR WALDIR PIRES,BA,2021-04-20 00:00:00,4
2021-04-16 00:00:00,LIFEMED,Bahia,MUNICIPIO,UTI,1,60000.0,SMS de Serra Preta,BA,2021-04-20 00:00:00,4
2020-10-04 00:00:00,MAGNAMED/REQUISIÇÃO,Ceara,ESTADO,UTI,30,1800000.0,Hospital Dr. Carlos Alberto Studart Gomes,CE,2020-10-04 00:00:00,0
2020-04-18 00:00:00,MAGNAMED,Ceara,ESTADO,TRANSPORTE,15,724350.0,Hospital Dr. Carlos Alberto Studart Gomes,CE,2020-04-18 00:00:00,0
2020-01-05 00:00:00,LEISTUNG,Ceara,ESTADO,UTI,20,1200000.0,Secretaria  Estadual de Saúde,CE,2020-02-05 00:00:00,31
2020-01-05 00:00:00,MAGNAMED,Ceara,ESTADO,TRANSPORTE,10,482900.0,Secretaria  Estadual de Saúde,CE,2020-02-05 00:00:00,31
2020-08-06 00:00:00,LEISTUNG,Ceara,MUNICIPIO,UTI,4,240000.0,Secretaria Municipal de Saúde (Icó),CE,2020-10-06 00:00:00,61
2020-08-06 00:00:00,LEISTUNG,Ceara,MUNICIPIO,UTI,4,240000.0, Secretaria Municipal de Saúde (Pacajus),CE,2020-10-06 00:00:00,61
2020-08-06 00:00:00,WEG,Ceara,MUNICIPIO,UTI,2,120000.0,Secretaria Municipal de Saúde (Aracoiaba),CE,2020-10-06 00:00:00,61
2020-08-06 00:00:00,WEG,Ceara,MUNICIPIO,UTI,3,180000.0,Secretaria Municipal de Saúde (Baturité),CE,2020-10-06 00:00:00,61
2020-08-06 00:00:00,WEG,Ceara,MUNICIPIO,UTI,4,240000.0, Secretaria Municipal de Saúde (Tianguá) ,CE,2020-10-06 00:00:00,61
2020-08-06 00:00:00,WEG,Ceara,MUNICIPIO,UTI,5,300000.0,Secretaria Municipal de Saúde (Itapipoca) ,CE,2020-10-06 00:00:00,61
2020-08-06 00:00:00,WEG,Ceara,MUNICIPIO,UTI,4,240000.0,Secretaria Municipal de Saúde (Tauá),CE,2020-10-06 00:00:00,61
2020-06-16 00:00:00,VYAIRE,Ceara,MUNICIPIO,UTI,10,600000.0,Secretaria Municipal de Saúde (Sobral),CE,2020-06-18 00:00:00,2
2020-06-16 00:00:00,KTK,Ceara,MUNICIPIO,TRANSPORTE,10,200000.0,Secretaria Municipal de Saúde (Sobral),CE,2020-06-18 00:00:00,2
2020-06-25 00:00:00,WEG,Ceara,MUNICIPIO,UTI,5,300000.0,Secretaria Municipal de Saúde  (Sobral),CE,2020-06-26 00:00:00,1
2020-06-25 00:00:00,MAGNAMED,Ceara,MUNICIPIO,TRANSPORTE,5,241450.0,Secretaria Municipal de Saúde  (Sobral),CE,2020-06-26 00:00:00,1
2020-06-26 00:00:00,VYAIRE,Ceara,MUNICIPIO,UTI,1,60000.0,Secretaria Municipal de Saúde  (CRATÉUS),CE,2020-06-30 00:00:00,4
2020-06-26 00:00:00,MAGNAMED,Ceara,MUNICIPIO,TRANSPORTE,1,48290.0, Secretaria Municipal de Saúde (CRATO),CE,2020-06-30 00:00:00,4
2020-06-26 00:00:00,MAGNAMED,Ceara,MUNICIPIO,TRANSPORTE,10,482900.0,Secretaria Municipal de Saúde  (Eusébio),CE,2020-06-30 00:00:00,4
2020-06-26 00:00:00,MAGNAMED,Ceara,MUNICIPIO,TRANSPORTE,10,482900.0,Secretaria Municipal de Saúde  (FORTALEZA),CE,2020-06-30 00:00:00,4
2020-06-26 00:00:00,MAGNAMED,Ceara,MUNICIPIO,TRANSPORTE,4,193160.0,Secretaria Municipal de Saúde  (IGUATU),CE,2020-06-30 00:00:00,4
2020-06-26 00:00:00,VYAIRE,Ceara,MUNICIPIO,UTI,2,120000.0,Secretaria Municipal de Saúde (IGUATU),CE,2020-06-30 00:00:00,4
2020-07-07 00:00:00,MAGNAMED,Ceara,MUNICIPIO,TRANSPORTE,10,482900.0,Caucaia - Hospital Municipal Dr. Aberlado Gadelha da Rocha,CE,2020-07-17 00:00:00,10
2020-07-07 00:00:00,VYAIRE,Ceara,MUNICIPIO,UTI,10,600000.0,Eusébio - Hospital Maternidade Dr. Amadeu Sá,CE,2020-07-17 00:00:00,10
2020-07-07 00:00:00,VYAIRE,Ceara,MUNICIPIO,UTI,15,900000.0,Fortaleza - Hospital Leonardo da Vinci,CE,2020-07-16 00:00:00,9
2020-07-07 00:00:00,MAGNAMED,Ceara,MUNICIPIO,TRANSPORTE,15,724350.0,Fortaleza - Hospital Leonardo da Vinci,CE,2020-07-16 00:00:00,9
2020-07-31 00:00:00,LEISTUNG,Ceara,MUNICIPIO,UTI,1,60000.0,SECRETARIA MUNICIPAL DE SAUDE DE IRACEMA,CE,2020-08-08 00:00:00,8
2020-09-08 00:00:00,MAGNAMED,Ceara,MUNICIPIO,TRANSPORTE,1,48290.0,SECRETARIA MUNICIPAL DE SAUDE DE QUIXADA,CE,2020-10-08 00:00:00,30
2020-09-08 00:00:00,MAGNAMED,Ceara,MUNICIPIO,TRANSPORTE,2,96580.0,SECRETARIA MUNICIPAL DE SAUDE DE  CANIND,CE,2020-10-08 00:00:00,30
2020-09-08 00:00:00,MAGNAMED,Ceara,MUNICIPIO,TRANSPORTE,1,48290.0,SMS de Pentecoste,CE,2020-10-08 00:00:00,30
2020-09-08 00:00:00,MAGNAMED,Ceara,MUNICIPIO,TRANSPORTE,1,48290.0,SECRETARIA MUNICIPAL DE SAUDE DE JAGUARI,CE,2020-10-08 00:00:00,30
2020-09-08 00:00:00,MAGNAMED,Ceara,MUNICIPIO,TRANSPORTE,1,48290.0,SECRETARIA MUNICIPAL DE SAUDE DE RUSSAS,CE,2020-10-08 00:00:00,30
2020-09-08 00:00:00,MAGNAMED,Ceara,MUNICIPIO,TRANSPORTE,2,96580.0,SMS DE IGUATU,CE,2020-10-08 00:00:00,30
2020-09-08 00:00:00,MAGNAMED,Ceara,MUNICIPIO,TRANSPORTE,2,96580.0,SECRETARIA MUNICIPAL DE SAUDE DE MARANGU,CE,2020-10-08 00:00:00,30
2020-09-08 00:00:00,MAGNAMED,Ceara,MUNICIPIO,TRANSPORTE,1,48290.0,SECRETARIA MUNICIPAL DE SAUDE DE SAO BEN,CE,2020-10-08 00:00:00,30
2020-09-08 00:00:00,MAGNAMED,Ceara,MUNICIPIO,TRANSPORTE,2,96580.0,SECRETARIA MUNICIPAL DE SAUDE DE  CASCAV,CE,2020-10-08 00:00:00,30
2020-09-08 00:00:00,MAGNAMED,Ceara,MUNICIPIO,TRANSPORTE,1,48290.0,SECRETARIA MUNICIPAL DE SAUDE DE  PACAJU,CE,2020-10-08 00:00:00,30
2020-08-14 00:00:00,MAGNAMED,Ceara,MUNICIPIO,TRANSPORTE,1,48290.0,SECRETARIA MUNICIPAL DE SAUDE DE  ARACOI,CE,2020-08-18 00:00:00,4
2020-08-14 00:00:00,VYAIRE,Ceara,MUNICIPIO,UTI,1,60000.0,SECRETARIA MUNICIPAL DE SAUDE DE  ARACOI,CE,2020-08-18 00:00:00,4
2020-08-14 00:00:00,MAGNAMED,Ceara,MUNICIPIO,TRANSPORTE,2,96580.0,SMS de Aracati,CE,2020-08-18 00:00:00,4
2020-08-14 00:00:00,VYAIRE,Ceara,MUNICIPIO,UTI,1,60000.0,SECRETARIA MUNICIPAL DE SAUDE DE AIUABA,CE,2020-08-18 00:00:00,4
2020-08-14 00:00:00,MAGNAMED,Ceara,MUNICIPIO,TRANSPORTE,1,48290.0,SECRETARIA MUNICIPAL DE SAUDE DE AIUABA,CE,2020-08-18 00:00:00,4
2020-08-14 00:00:00,MAGNAMED,Ceara,MUNICIPIO,TRANSPORTE,1,48290.0,Almox SMS Crato,CE,2020-08-18 00:00:00,4
2020-08-14 00:00:00,MAGNAMED,Ceara,MUNICIPIO,TRANSPORTE,2,96580.0,SECRETARIA MUNICIPAL DE SAUDE DE MARACAN,CE,2020-08-18 00:00:00,4
2020-08-14 00:00:00,MAGNAMED,Ceara,MUNICIPIO,TRANSPORTE,6,289740.0,SECRETARIA MUNICIPAL DE SAUDE DE LIMOEIR,CE,2020-08-18 00:00:00,4
2020-08-21 00:00:00,MAGNAMED,Ceara,MUNICIPIO,TRANSPORTE,1,48290.0,SECRETARIA MUNICIPAL DE SAUDE DE MASSAPE,CE,2020-08-26 00:00:00,5
2020-08-21 00:00:00,MAGNAMED,Ceara,MUNICIPIO,TRANSPORTE,1,48290.0,SECRETARIA MUNICIPAL DE SAUDE DE JIJOCA,CE,2020-08-26 00:00:00,5
2020-09-24 00:00:00,KTK,Ceara,MUNICIPIO,TRANSPORTE,1,20000.0,SECRETARIA MUNICIPAL DE SAUDE DE IBARETA,CE,2020-09-30 00:00:00,6
2020-08-10 00:00:00,KTK,Ceara,MUNICIPIO,TRANSPORTE,3,60000.0,SECRETARIA MUNICIPAL DE SAUDE DE JAGUARIBARA,CE,2020-10-15 00:00:00,66
2020-08-10 00:00:00,MAGNAMED,Ceara,MUNICIPIO,UTI,3,180000.0,SECRETARIA MUNICIPAL DE SAUDE DE IRAUCUBA,CE,2020-10-15 00:00:00,66
2020-08-10 00:00:00,MAGNAMED,Ceara,MUNICIPIO,UTI,2,120000.0,SECRETARIA MUNICIPAL DE SAUDE DE SOLONOPOLE,CE,2020-10-15 00:00:00,66
2020-08-10 00:00:00,VYAIRE LTV 2200 USA,Ceara,ESTADO,TRANSPORTE USA,18,1136267.46,10o Deposito de Suprimento,CE,2020-10-15 00:00:00,66
2020-08-10 00:00:00,MAGNAMED,Ceara,ESTADO,UTI,2,120000.0,10o Deposito de Suprimento,CE,2020-10-15 00:00:00,66
2021-02-26 00:00:00,KTK,Ceara,MUNICIPIO,TRANSPORTE,2,40000.0,HOSPITAL MUNICIPAL GOVERNADOR ADAUTO BEZERRA,CE,2021-02-26 00:00:00,0
2021-07-03 00:00:00,KTK,Ceara,MUNICIPIO,TRANSPORTE,5,100000.0,SECRETARIA MUNICIPALDE SAUDE DE PARACURU,CE,2021-08-03 00:00:00,31
2021-03-25 00:00:00,INSPIRAR,Ceara,MUNICIPIO,UTI,1,60000.0,CASA DE SAÚDE ADILIA MAR,CE,2021-03-30 00:00:00,5
2021-03-25 00:00:00,KTK,Ceara,MUNICIPIO,TRANSPORTE,5,100000.0,CASA DE SAÚDE ADILIA MAR,CE,2021-03-30 00:00:00,5
2021-04-16 00:00:00,LIFEMED,Ceara,MUNICIPIO,UTI,1,60000.0,HOSPITAL MUNICIPAL DR RIGOBERTO ROMERO DE BARROS,CE,2021-04-19 00:00:00,3
2020-04-18 00:00:00,MAGNAMED,Espirito Santo,ESTADO,TRANSPORTE,5,241450.0,Hospital Estadual Dr Jaime Santos Neves,ES,2020-05-19 00:00:00,31
2020-04-18 00:00:00,VYAIRE,Espirito Santo,ESTADO,UTI,5,300000.0,Hospital Estadual Dr Jaime Santos Neves,ES,2020-05-19 00:00:00,31
2020-05-28 00:00:00,MAGNAMED,Espirito Santo,ESTADO,TRANSPORTE,24,1158960.0,Secretaria Estadual de Saúde,ES,2020-05-30 00:00:00,2
2020-05-28 00:00:00,MAGNAMED,Espirito Santo,ESTADO,TRANSPORTE,6,289740.0,Secretaria Estadual de Saúde,ES,2020-05-30 00:00:00,2
2020-04-06 00:00:00,MAGNAMED,Espirito Santo,MUNICIPIO,TRANSPORTE,10,482900.0,Secretaria Municipal de Saúde (Aracruz),ES,2020-06-06 00:00:00,61
2020-08-06 00:00:00,WEG,Espirito Santo,MUNICIPIO,UTI,10,600000.0,Secretaria Municipal de Saúde (Castelo),ES,2020-10-06 00:00:00,61
2020-06-26 00:00:00,MAGNAMED,Espirito Santo,MUNICIPIO,TRANSPORTE,5,241450.0,Secretaria Municipal de Saúde (CACHOEIRO DO ITAPEMIRIM),ES,2020-06-30 00:00:00,4
2020-06-26 00:00:00,VYAIRE,Espirito Santo,MUNICIPIO,UTI,5,300000.0,Secretaria Municipal de Saúde (CACHOEIRO DO ITAPEMIRIM),ES,2020-06-30 00:00:00,4
2020-06-26 00:00:00,MAGNAMED,Espirito Santo,MUNICIPIO,TRANSPORTE,10,482900.0,Secretaria Municipal de Saúde  (ESPIRITO SANTO),ES,2020-06-30 00:00:00,4
2020-06-26 00:00:00,VYAIRE,Espirito Santo,MUNICIPIO,UTI,10,600000.0,Secretaria Municipal de Saúde  (ESPIRITO SANTO),ES,2020-06-30 00:00:00,4
2020-07-17 00:00:00,VYAIRE,Espirito Santo,ESTADO,UTI,24,1440000.0,VITORIA - Secretaria Estadual de Saúde ,ES,2020-07-22 00:00:00,5
2020-07-17 00:00:00,KTK,Espirito Santo,ESTADO,TRANSPORTE,25,500000.0,VITORIA - Secretaria Estadual de Saúde ,ES,2020-07-22 00:00:00,5
2020-07-17 00:00:00,KTK,Espirito Santo,MUNICIPIO,TRANSPORTE,3,60000.0,SERRA - Secretaria Municipal de Saúde  ,ES,2020-07-22 00:00:00,5
2020-07-17 00:00:00,KTK,Espirito Santo,MUNICIPIO,TRANSPORTE,3,60000.0,PIUMA - Secretaria Municipal de Saúde ,ES,2020-07-22 00:00:00,5
2020-07-24 00:00:00,KTK,Espirito Santo,MUNICIPIO,UTI,2,120000.0,IUNA - Secretaria Municipal de Saúde ,ES,2020-07-31 00:00:00,7
2020-07-24 00:00:00,KTK,Espirito Santo,MUNICIPIO,TRANSPORTE,5,100000.0,IUNA - Secretaria Municipal de Saúde ,ES,2020-07-31 00:00:00,7
2020-07-24 00:00:00,KTK,Espirito Santo,ESTADO,UTI,5,300000.0,VITORIA - Secretaria Estadual de Saúde ,ES,2020-07-31 00:00:00,7
2020-07-24 00:00:00,KTK,Espirito Santo,ESTADO,TRANSPORTE,7,140000.0,VITORIA - Secretaria Estadual de Saúde ,ES,2020-07-31 00:00:00,7
2020-08-21 00:00:00,MAGNAMED,Espirito Santo,MUNICIPIO,TRANSPORTE,1,48290.0,SMS de SAO JOSE DO CALCADO,ES,2020-08-27 00:00:00,6
2020-08-21 00:00:00,MAGNAMED,Espirito Santo,MUNICIPIO,TRANSPORTE,1,48290.0,SMS de ARACRUZ,ES,2020-08-25 00:00:00,4
2020-08-21 00:00:00,MAGNAMED,Espirito Santo,MUNICIPIO,TRANSPORTE,1,48290.0,SMS de FUNDAO,ES,2020-08-25 00:00:00,4
2020-08-21 00:00:00,MAGNAMED,Espirito Santo,MUNICIPIO,TRANSPORTE,1,48290.0,SMS de CONCEICAO DA BARRA,ES,2020-08-25 00:00:00,4
2020-08-21 00:00:00,MAGNAMED,Espirito Santo,MUNICIPIO,TRANSPORTE,1,48290.0,SMS de GUARAPARI,ES,2020-08-28 00:00:00,7
2020-08-21 00:00:00,MAGNAMED,Espirito Santo,MUNICIPIO,TRANSPORTE,1,48290.0,SMS de GUACUI,ES,2020-08-24 00:00:00,3
2020-08-21 00:00:00,MAGNAMED,Espirito Santo,MUNICIPIO,TRANSPORTE,1,48290.0,SMS de IBITIRAMA,ES,2020-08-24 00:00:00,3
2020-08-21 00:00:00,MAGNAMED,Espirito Santo,MUNICIPIO,TRANSPORTE,1,48290.0,SMS de VIANA,ES,2020-08-28 00:00:00,7
2020-08-21 00:00:00,MAGNAMED,Espirito Santo,MUNICIPIO,TRANSPORTE,1,48290.0,SMS de GOVERNADOR LINDEMBERG,ES,2020-08-27 00:00:00,6
2020-08-21 00:00:00,MAGNAMED,Espirito Santo,MUNICIPIO,TRANSPORTE,1,48290.0,SMS de SAO MATEUS,ES,2020-08-25 00:00:00,4
2020-08-21 00:00:00,MAGNAMED,Espirito Santo,MUNICIPIO,TRANSPORTE,1,48290.0,SMS de MARECHAL FLORIANO,ES,2020-08-24 00:00:00,3
2020-08-21 00:00:00,VYAIRE,Espirito Santo,MUNICIPIO,UTI,1,60000.0,SMS de BAIXO GUANDU,ES,2020-08-27 00:00:00,6
2020-08-21 00:00:00,MAGNAMED,Espirito Santo,MUNICIPIO,TRANSPORTE,1,48290.0,SMS de BAIXO GUANDU,ES,2020-08-27 00:00:00,6
2020-08-21 00:00:00,MAGNAMED,Espirito Santo,MUNICIPIO,TRANSPORTE,1,48290.0,SMS de BOA ESPERANCA,ES,2020-08-27 00:00:00,6
2020-08-21 00:00:00,VYAIRE,Espirito Santo,MUNICIPIO,UTI,1,60000.0,SMS de ITAGUACU,ES,2020-08-27 00:00:00,6
2020-08-21 00:00:00,MAGNAMED,Espirito Santo,MUNICIPIO,TRANSPORTE,1,48290.0,SMS de ITAGUACU,ES,2020-08-27 00:00:00,6
2020-08-21 00:00:00,MAGNAMED,Espirito Santo,MUNICIPIO,TRANSPORTE,1,48290.0,SMS de SAO DOMINGOS DO NORTE,ES,2020-08-27 00:00:00,6
2020-08-21 00:00:00,MAGNAMED,Espirito Santo,MUNICIPIO,TRANSPORTE,1,48290.0,SMS de IBIRACU,ES,2020-08-25 00:00:00,4
2020-08-21 00:00:00,MAGNAMED,Espirito Santo,MUNICIPIO,TRANSPORTE,2,96580.0,SMS de RIO BANANAL,ES,2020-08-27 00:00:00,6
2020-08-21 00:00:00,MAGNAMED,Espirito Santo,MUNICIPIO,TRANSPORTE,1,48290.0,SMS de ALFREDO CHAVES,ES,2020-08-28 00:00:00,7
2020-08-21 00:00:00,MAGNAMED,Espirito Santo,MUNICIPIO,TRANSPORTE,1,48290.0,SMS de Bom Jesus do Norte,ES,2020-08-28 00:00:00,7
2020-08-21 00:00:00,MAGNAMED,Espirito Santo,MUNICIPIO,TRANSPORTE,1,48290.0,SMS de MARATAIZES,ES,2020-08-28 00:00:00,7
2020-08-21 00:00:00,MAGNAMED,Espirito Santo,MUNICIPIO,TRANSPORTE,2,96580.0,SMS de PEDRO CANARIO,ES,2020-08-25 00:00:00,4
2020-08-21 00:00:00,MAGNAMED,Espirito Santo,MUNICIPIO,TRANSPORTE,1,48290.0,SMS de SANTA TERESA,ES,2020-08-27 00:00:00,6
2020-12-12 00:00:00,VYAIRE,Espirito Santo,MUNICIPIO,UTI,10,600000.0,SMS DE  CACHOEIRO DE ITAPEMIRIM,ES,2020-12-13 00:00:00,1
2020-12-15 00:00:00,VYAIRE LTV 2200 USA,Espirito Santo,ESTADO,TRANSPORTE USA,50,3156298.5,HOSPITAL ESTADUAL DR JAYME SANTOS NEVES,ES,2020-12-18 00:00:00,3
2020-12-15 00:00:00,VYAIRE,Espirito Santo,ESTADO,UTI,30,1800000.0,HOSPITAL ESTADUAL DR JAYME SANTOS NEVES,ES,2020-12-18 00:00:00,3
