DATA,FORNECEDOR,DESTINO,ESTADO/MUNICIPIO,TIPO,QUANTIDADE,valor_(r$),DESTINATARIO,UF,DATA DE ENTREGA
2020-07-07,VYAIRE,Piaui,MUNICIPIO,UTI,10,6.0E7,TERESINA - HOSPITAL GETÚLIO VARGAS,PI,2020-07-17T00:00:00.000-03:00
2020-06-26,MAGNAMED,Parana,MUNICIPIO,TRANSPORTE,2,9658000.0,SECRETARIA MUNICIPAL DE SAÚDE (IBAITI),PR,2020-06-30T00:00:00.000-03:00
2020-08-14,MAGNAMED,Rio De Janeiro,MUNICIPIO,TRANSPORTE,3,1.4487E7,SMS DE SANTO ANTONIO DE PADUA,RJ,2020-08-17T00:00:00.000-03:00
2020-10-16,VYAIRE LTV 2200 USA,Rio De Janeiro,ESTADO,TRANSPORTE USA,42,2.65129072E8,LABORATORIO QUIMICO FARMACEUTICO DA AERO,RJ,2020-10-20T00:00:00.000-02:00
2020-12-12,LEISTUNG,Rio De Janeiro,MUNICIPIO,UTI,3,1.8E7,SMS DE MACAE,RJ,2020-12-14T18:00:00.000-02:00
2020-07-24,MAGNAMED,Santa Catarina,MUNICIPIO,TRANSPORTE,5,2.4145E7,ITAJAI - SECRETARIA MUNICIPAL DE SAÚDE,SC,2020-08-03T00:00:00.000-03:00
2020-07-24,VYAIRE,São Paulo,MUNICIPIO,UTI,2,1.2E7,AMERICANA - SECRETARIA MUNICIPAL DE SAÚDE,SP,2020-07-31T00:00:00.000-03:00
2021-02-05,VYAIRE LTV 2200 USA,São Paulo,MUNICIPIO,TRANSPORTE USA,1,6312597.0,UNIDADE MISTA DE SAUDE DE ROSEIRA DR PAULO GUIMARAES CASTRO,SP,2021-02-06T00:00:00.000-02:00
2020-10-26,KTK,Tocantins,MUNICIPIO,TRANSPORTE,2,4000000.0,SMS DE PARANA,TO,2020-11-04T00:00:00.000-02:00
2020-07-10,MAGNAMED,Bahia,MUNICIPIO,TRANSPORTE,30,1.4487E8,BAHIA - SECRETARIA ESTADUAL DE SAÚDE,BA,2020-07-17T00:00:00.000-03:00
2020-07-24,KTK,Bahia,MUNICIPIO,TRANSPORTE,10,2.0E7,ITABUNA - SECRETARIA MUNICIPAL DE SAÚDE,BA,2020-08-07T00:00:00.000-03:00
2020-07-31,LEISTUNG,Bahia,MUNICIPIO,UTI,1,6000000.0,SMS DE CORACAO DE MARIA,BA,2020-08-08T00:00:00.000-03:00
2021-03-19,HORTRON,Bahia,MUNICIPIO,UTI,2,1.2E7,SMS DE IBICUI,BA,2021-03-23T00:00:00.000-03:00
2020-06-04,MAGNAMED,Espirito Santo,MUNICIPIO,TRANSPORTE,10,4.829E7,SECRETARIA MUNICIPAL DE SAÚDE (ARACRUZ),ES,2020-06-06T00:00:00.000-03:00
2020-08-14,MAGNAMED,Goias,MUNICIPIO,TRANSPORTE,2,9658000.0,SMS DE SAO DOMINGOS,GO,2020-08-20T00:00:00.000-03:00
2020-08-14,VYAIRE,Maranhão,MUNICIPIO,UTI,2,1.2E7,SMS DE GOV EUGENIO BARROS,MA,2020-08-18T00:00:00.000-03:00
2020-06-26,MAGNAMED,Minas Gerais,MUNICIPIO,TRANSPORTE,3,1.4487E7,SECRETARIA MUNICIPAL DE SAÚDE - LAGOA SANTA,MG,2020-06-29T00:00:00.000-03:00
2020-07-24,KTK,Minas Gerais,MUNICIPIO,TRANSPORTE,2,4000000.0,SÃO TIAGO - SECRETARIA MUNICIPAL DE SAÚDE,MG,2020-08-03T00:00:00.000-03:00
2020-09-21,LEISTUNG,Para,MUNICIPIO,UTI,1,6000000.0,SMS DE PARAGOMINAS,PA,2020-09-28T00:00:00.000-03:00
2021-02-26,KTK,Pernambuco,MUNICIPIO,TRANSPORTE,3,6000000.0,SMS DE TORITAMA,PE,2021-02-26T00:00:00.000-03:00
2021-03-11,KTK,Pernambuco,MUNICIPIO,TRANSPORTE,2,4000000.0,SMS DE SANTA MARIA DO CAMBUCÁ,PE,2021-03-13T00:00:00.000-03:00
2020-05-08,KTK,Rio De Janeiro,ESTADO,UTI,15,9.0E7,ALMOXARIFADO ESTADUAL DE MEDICAMENTOS - RIO DE JANEIRO,RJ,2020-05-09T00:00:00.000-03:00
2020-06-26,KTK,Rio De Janeiro,MUNICIPIO,UTI,5,3.0E7,SECRETARIA MUNICIPAL DE SAÚDE (NITÉROI),RJ,2020-06-30T00:00:00.000-03:00
2020-06-26,MAGNAMED,Rio De Janeiro,MUNICIPIO,TRANSPORTE,1,4829000.0,SECRETARIA MUNICIPAL DE SAÚDE (QUEIMADOS),RJ,2020-07-02T00:00:00.000-03:00
2020-07-10,MAGNAMED,Rondonia,MUNICIPIO,TRANSPORTE,1,4829000.0,VALE DO ANARI - SECRETARIA MUNICIPAL DE SAÚDE,RO,2020-07-21T00:00:00.000-03:00
2020-08-09,VYAIRE,Rio Grande Do Sul,MUNICIPIO,UTI,2,1.2E7,SMS DE  CORONEL BICACO  RS,RS,2020-08-15T00:00:00.000-03:00
2020-09-24,VYAIRE LTV 2200 USA,Rio Grande Do Sul,MUNICIPIO,TRANSPORTE USA,5,3.1562984E7,SECR MUN DE SAUDE DE SAO FRANCISCO DE PAULA,RS,2020-09-30T00:00:00.000-03:00
2020-10-26,VYAIRE LTV 2200 USA,Rio Grande Do Sul,MUNICIPIO,TRANSPORTE USA,1,6312597.0,SMS DE UNISTALDA,RS,2020-10-31T00:00:00.000-02:00
2021-03-24,INSPIRAR,Rio Grande Do Sul,MUNICIPIO,UTI,2,1.2E7,HOSPITAL DE CARIDADE DE IJUI,RS,2021-03-26T00:00:00.000-03:00
2021-03-13,KTK,São Paulo,MUNICIPIO,TRANSPORTE,10,2.0E7,SMS ARARAQUARA SP,SP,2021-03-14T00:00:00.000-03:00
2020-04-10,MAGNAMED-REQUISIÇÃO,Amazonas,ESTADO,UTI,10,6.0E7,HOSPITAL PRONTO SOCORRO DA ZONA NORTE DELPHINA DE ABDEL DE AZZIS,AM,2020-04-11T00:00:00.000-03:00
2020-12-12,LEISTUNG,Bahia,MUNICIPIO,UTI,1,6000000.0,SMS DE SANTA MARIA DA VITORIA,BA,2020-12-21T00:00:00.000-02:00
2021-04-16,LIFEMED,Bahia,MUNICIPIO,UTI,1,6000000.0,SMS DE ANGUERA,BA,2021-04-20T00:00:00.000-03:00
2020-08-21,MAGNAMED,Espirito Santo,MUNICIPIO,TRANSPORTE,1,4829000.0,SMS DE GUARAPARI,ES,2020-08-28T00:00:00.000-03:00
2020-06-26,VYAIRE,Minas Gerais,MUNICIPIO,UTI,5,3.0E7,SECRETARIA MUNICIPAL DE SAÚDE - CONTAGEM,MG,2020-06-29T00:00:00.000-03:00
2020-06-16,VYAIRE,Mato Grosso,ESTADO,UTI,10,6.0E7,SECRETARIA ESTADUAL DE SAÚDE,MT,2020-06-19T00:00:00.000-03:00
2020-07-10,VYAIRE,Parana,ESTADO,UTI,53,3.18E8,CURITIBA - SECRETARIA ESTADUAL DE SAÚDE,PR,2020-07-12T00:00:00.000-03:00
2020-06-26,MAGNAMED,Rio Grande Do Sul,MUNICIPIO,UTI,2,1.2E7,SECRETARIA MUNICIPAL DE SAÚDE (PASSO FUNDO),RS,2020-06-29T00:00:00.000-03:00
2020-06-26,MAGNAMED,Santa Catarina,MUNICIPIO,TRANSPORTE,5,2.4145E7,SECRETARIA MUNICIPAL DE SAÚDE (CHAPECÓ),SC,2020-06-28T00:00:00.000-03:00
2020-08-14,MAGNAMED,São Paulo,MUNICIPIO,TRANSPORTE,2,9658000.0,SECR MUN DE SAUDE DE POTIM  SP,SP,2020-08-17T00:00:00.000-03:00
2020-12-23,VYAIRE,São Paulo,MUNICIPIO,UTI,3,1.8E7,MATERNIDADE DE CAMPINAS,SP,2020-12-23T00:00:00.000-02:00
2021-04-02,LIFEMED,São Paulo,MUNICIPIO,UTI,4,2.4E7,SANTA CASA DE ARACATUBA HOSPITAL SAGRADO CORACAO DE JESUS,SP,2021-04-04T00:00:00.000-03:00
2020-08-09,LEISTUNG,Goias,MUNICIPIO,UTI,3,1.8E7,SMS DE ARAGARCAS,GO,2020-08-14T00:00:00.000-03:00
2021-03-04,KTK,Goias,MUNICIPIO,TRANSPORTE,3,6000000.0,SMS DE INHUMAS,GO,2021-03-06T00:00:00.000-03:00
2020-08-14,MAGNAMED,Maranhão,MUNICIPIO,TRANSPORTE,1,4829000.0,SMS DE MARAJA DO SENA,MA,2020-08-18T00:00:00.000-03:00
2021-03-07,KTK,Minas Gerais,MUNICIPIO,TRANSPORTE,4,8000000.0,SMS DE CARMO DO PARANAIBA,MG,2021-03-08T00:00:00.000-03:00
2020-07-24,VYAIRE,Mato Grosso Do Sul,MUNICIPIO,UTI,5,3.0E7,CORUMBA - SECRETARIA MUNICIPAL DE SAÚDE,MS,2020-08-03T00:00:00.000-03:00
2021-02-26,KTK,Pernambuco,MUNICIPIO,TRANSPORTE,2,4000000.0,SMS DE CUMARU,PE,2021-02-26T00:00:00.000-03:00
2021-03-17,LIFEMED,Pernambuco,MUNICIPIO,UTI,2,1.2E7,SMS DE SÃO JOSÉ DA COROA GRANDE,PE,2021-03-20T00:00:00.000-03:00
2020-11-20,VYAIRE LTV 2200 USA,Parana,MUNICIPIO,TRANSPORTE USA,1,6312597.0,SMS DE ROLANDIA,PR,2020-11-25T00:00:00.000-02:00
2021-03-24,INSPIRAR,Parana,ESTADO,UTI,12,7.2E7,SES DE CURITIBA,PR,2021-03-25T00:00:00.000-03:00
2021-01-22,VYAIRE LTV 2200 USA,Rio De Janeiro,MUNICIPIO,TRANSPORTE USA,3,1.8937792E7,HOSPITAL MUNICIPAL DE ITAOCARA,RJ,2021-01-25T00:00:00.000-02:00
2021-03-16,KTK,Rondonia,ESTADO,TRANSPORTE,9,1.8E7,SES RONDONIA,RO,2021-03-18T00:00:00.000-03:00
2020-07-07,MAGNAMED,Rio Grande Do Sul,MUNICIPIO,TRANSPORTE,2,9658000.0,SAPIRANGA - HOSPITAL SAPIRANGA,RS,2020-07-11T00:00:00.000-03:00
2020-08-21,MAGNAMED,Rio Grande Do Sul,MUNICIPIO,TRANSPORTE,5,2.4145E7,SMS DE BAGE,RS,2020-08-26T00:00:00.000-03:00
2020-11-20,VYAIRE LTV 2200 USA,Rio Grande Do Sul,MUNICIPIO,TRANSPORTE USA,1,6312597.0,SECR MUN DE SAUDE DE SAO MARTINHO  RS,RS,2020-11-25T00:00:00.000-02:00
2021-03-13,KTK,Rio Grande Do Sul,MUNICIPIO,TRANSPORTE,2,4000000.0,SMS DE FAXINAL DO SOTURNO,RS,2021-03-16T00:00:00.000-03:00
2020-06-03,MAGNAMED,São Paulo,ESTADO,TRANSPORTE,51,2.46279008E8,SECRETARIA ESTADUAL DE SAÚDE,SP,2020-06-03T00:00:00.000-03:00
2020-07-17,MAGNAMED,São Paulo,MUNICIPIO,TRANSPORTE,1,4829000.0,PEREIRA BARRETO - SECRETARIA MUNICIPAL DE SAÚDE,SP,2020-07-22T00:00:00.000-03:00
2020-07-24,MAGNAMED,Ceara,MUNICIPIO,TRANSPORTE,5,2.4145E7,SÃO GONÇALO DO AMARANTE - SECRETARIA MUNICIPAL DE SAÚDE,CE,2020-08-07T00:00:00.000-03:00
2020-11-20,KTK,Pernambuco,ESTADO,TRANSPORTE,10,2.0E7,SES  PERNAMBUCO,PE,2020-11-25T00:00:00.000-02:00
2020-09-11,KTK,Parana,MUNICIPIO,UTI,2,1.2E7,SMS DE MATINHOS,PR,2020-09-14T00:00:00.000-03:00
2020-05-09,VYAIRE,Rio De Janeiro,ESTADO,UTI,1,6000000.0,ALMOXARIFADO ESTADUAL DE MEDICAMENTOS - RIO DE JANEIRO,RJ,2020-05-09T00:00:00.000-03:00
2020-08-21,VYAIRE,Rio Grande Do Sul,MUNICIPIO,UTI,5,3.0E7,SECR MUN DE SAUDE DE OSORIO  RS,RS,2020-08-24T00:00:00.000-03:00
2020-05-01,LEISTUNG,Amapa,ESTADO,TRANSPORTE,2,3700000.0,SECRETARIA ESTADUAL DE SAÚDE,AP,2020-05-02T00:00:00.000-03:00
2021-01-28,VYAIRE,Amapa,ESTADO,UTI,8,4.8E7,PMM U B S DR LELIO SILVA,AP,2021-02-03T00:00:00.000-02:00
2020-05-30,WEG,Espirito Santo,ESTADO,UTI,30,1.8E8,SECRETARIA ESTADUAL DE SAÚDE,ES,2020-06-02T00:00:00.000-03:00
2020-08-27,MAGNAMED,Goias,MUNICIPIO,UTI,1,6000000.0,SMS DE SAO MIGUEL DO ARAGUAIA,GO,2020-09-02T00:00:00.000-03:00
2020-06-16,MAGNAMED,Minas Gerais,ESTADO,TRANSPORTE,50,2.4145E8,SECRETARIA ESTADUAL DE SAÚDE,MG,2020-06-18T00:00:00.000-03:00
2020-07-24,KTK,Minas Gerais,MUNICIPIO,TRANSPORTE,3,6000000.0,LARANJAL - SECRETARIA MUNICIPAL DE SAÚDE,MG,2020-08-03T00:00:00.000-03:00
2020-06-09,VYAIRE,Piaui,ESTADO,UTI,1,6000000.0,SECRETARIA ESTADUAL DE SAÚDE,PI,2020-06-12T00:00:00.000-03:00
2020-11-20,VYAIRE LTV 2200 USA,Parana,MUNICIPIO,TRANSPORTE USA,1,6312597.0,SMS DE CORNELIO PROCOPIO,PR,2020-11-24T00:00:00.000-02:00
2021-02-25,VYAIRE LTV 2200 USA,Parana,MUNICIPIO,TRANSPORTE USA,8,5.0500776E7,PREFEITURA MUNICIPAL DE FOZ DE IGUAÇU,PR,2021-02-27T00:00:00.000-03:00
2020-11-20,VYAIRE LTV 2200 USA,Rio Grande Do Sul,MUNICIPIO,TRANSPORTE USA,3,1.8937792E7,SMS DE SANTA CRUZ DO SUL,RS,2021-11-26T00:00:00.000-02:00
2020-07-10,MAGNAMED,São Paulo,MUNICIPIO,TRANSPORTE,2,9658000.0,CAPÃO BONITO - SECRETARIA MUNICIPAL DE SAÚDE,SP,2020-07-14T00:00:00.000-03:00
2021-01-08,MAGNAMED,Haiti,"",UTI,50,3.0E8,COOPERAÇÃO HUMANITÁRIA (HAITI),"",2021-01-12T00:00:00.000-02:00
2020-07-24,VYAIRE,Bahia,MUNICIPIO,UTI,5,3.0E7,BOM JESUS DA LAPA - SECRETARIA MUNICIPAL DE SAÚDE,BA,2020-08-07T00:00:00.000-03:00
2020-08-14,MAGNAMED,Bahia,MUNICIPIO,TRANSPORTE,1,4829000.0,SMS DE SERRA DO RAMALHO,BA,2020-08-18T00:00:00.000-03:00
2020-10-08,MAGNAMED,Bahia,MUNICIPIO,UTI,3,1.8E7,SECRETARIA MUNICIPAL DE SAUDE DE VERA CRUZ,BA,2020-10-17T00:00:00.000-03:00
2020-12-18,KTK,Bahia,MUNICIPIO,TRANSPORTE,1,2000000.0,SMS DE CANUDOS,BA,2020-12-21T00:00:00.000-02:00
2020-07-17,VYAIRE,Espirito Santo,ESTADO,UTI,24,1.44E8,VITORIA - SECRETARIA ESTADUAL DE SAÚDE,ES,2020-07-22T00:00:00.000-03:00
2020-08-21,MAGNAMED,Espirito Santo,MUNICIPIO,TRANSPORTE,1,4829000.0,SMS DE IBIRACU,ES,2020-08-25T00:00:00.000-03:00
2020-06-25,VYAIRE,Goias,ESTADO,UTI,20,1.2E8,SECRETARIA ESTADUAL DE SAÚDE,GO,2020-06-26T00:00:00.000-03:00
2020-08-21,MAGNAMED,Goias,MUNICIPIO,TRANSPORTE,1,4829000.0,SMS DE ITUMBIARA,GO,2020-08-25T00:00:00.000-03:00
2020-06-04,MAGNAMED,Maranhão,ESTADO,TRANSPORTE,13,6.2777E7,SECRETARIA ESTADUAL DE SAÚDE,MA,2020-06-05T00:00:00.000-03:00
2020-06-08,MAGNAMED,Mato Grosso,MUNICIPIO,TRANSPORTE,10,4.829E7,SECRETARIA MUNICIPAL DE SAÚDE (CUIABÁ),MT,2020-06-12T00:00:00.000-03:00
2020-07-10,MAGNAMED,Rio De Janeiro,MUNICIPIO,TRANSPORTE,2,9658000.0,RIO DAS OSTRAS - SECRETARIA MUNICIPAL DE SAÚDE,RJ,2020-07-15T00:00:00.000-03:00
2020-05-16,KTK,São Paulo,ESTADO,UTI,5,3.0E7,SECRETARIA ESTADUAL DE SAÚDE,SP,2020-05-16T00:00:00.000-03:00
2020-07-17,MAGNAMED,São Paulo,MUNICIPIO,TRANSPORTE,1,4829000.0,TAIUVA - SECRETARIA MUNICIPAL DE SAÚDE,SP,2020-07-22T00:00:00.000-03:00
2021-03-11,KTK,São Paulo,MUNICIPIO,TRANSPORTE,3,6000000.0,SECR. MUN. DE SAÚDE DE BOA ESPERANCA DO SUL,SP,2021-03-13T00:00:00.000-03:00
2020-06-16,MAGNAMED,Alagoas,ESTADO,TRANSPORTE,50,2.4145E8,SECRETARIA ESTADUAL DE SAÚDE,AL,2020-06-18T00:00:00.000-03:00
2020-04-18,MAGNAMED,Amapa,ESTADO,TRANSPORTE,10,4.829E7,SECRETARIA ESTADUAL DE SAÚDE,AP,2020-04-19T00:00:00.000-03:00
2020-05-28,VYAIRE,Amapa,ESTADO,UTI,10,6.0E7,SECRETARIA ESTADUAL DE SAÚDE,AP,2020-05-29T00:00:00.000-03:00
2020-12-23,VYAIRE,Amazonas,ESTADO,UTI,5,3.0E7,INSTITUTO DE SAUDE DA CRIANCA DO AMAZONA,AM,2020-12-24T00:00:00.000-02:00
2021-01-12,MAGNAMED,Amazonas,ESTADO,TRANSPORTE,12,5.7948E7,SECRETARIA ESTADUAL DE SAÚDE DO AMAZONAS,AM,2021-01-13T00:00:00.000-02:00
2020-12-18,KTK,Bahia,MUNICIPIO,TRANSPORTE,1,2000000.0,HOSPITAL MUNICIPAL DR LAURO JOAQUIM DE ARAUJO,BA,2020-12-23T00:00:00.000-02:00
2020-06-26,MAGNAMED,Ceara,MUNICIPIO,TRANSPORTE,4,1.9316E7,SECRETARIA MUNICIPAL DE SAÚDE  (IGUATU),CE,2020-06-30T00:00:00.000-03:00
2020-06-26,MAGNAMED,Goias,MUNICIPIO,TRANSPORTE,5,2.4145E7,SECRETARIA MUNICIPAL DE SAÚDE (SANTA HELENA DE GOIÁS),GO,2020-06-29T00:00:00.000-03:00
2020-06-04,MAGNAMED,Maranhão,MUNICIPIO,TRANSPORTE,5,2.4145E7,SECRETARIA MUNICIPAL DE SAÚDE (CAXIAS),MA,2020-06-06T00:00:00.000-03:00
2021-01-28,KTK,Maranhão,MUNICIPIO,TRANSPORTE,1,2000000.0,HOSPITAL MUNICIPAL ZUZA COELHO,MA,2021-02-03T00:00:00.000-02:00
2020-07-07,VYAIRE,Mato Grosso Do Sul,MUNICIPIO,UTI,10,6.0E7,CAMPO GRANDE - SANTA CASA,MS,2020-07-11T00:00:00.000-03:00
2021-04-08,LIFEMED,Mato Grosso Do Sul,MUNICIPIO,UTI,2,1.2E7,SANTA CASA DE MISERICÓRDIA DE PARANAÍBA,MS,2021-04-10T00:00:00.000-03:00
2020-05-16,LEISTUNG,Para,ESTADO,UTI,20,1.2E8,SECRETARIA ESTADUAL DE SAÚDE,PA,2020-05-17T00:00:00.000-03:00
2021-03-04,KTK,Paraiba,MUNICIPIO,TRANSPORTE,2,4000000.0,SMS DE AREIA DE BARAUNAS,PB,2021-03-08T00:00:00.000-03:00
2021-03-24,INSPIRAR,Pernambuco,MUNICIPIO,UTI,2,1.2E7,SMS DE TUPARETAMA,PE,2021-03-27T00:00:00.000-03:00
2021-03-19,INSPIRAR,Rio De Janeiro,MUNICIPIO,UTI,5,3.0E7,HOSPITAL SAO JOSE,RJ,2021-03-21T00:00:00.000-03:00
2020-06-26,WEG,Rio Grande Do Sul,ESTADO,UTI,80,4.8E8,SECRETARIA ESTADUAL DE SAÚDE,RS,2020-06-29T00:00:00.000-03:00
2020-10-16,MAGNAMED,Rio Grande Do Sul,MUNICIPIO,UTI,1,6000000.0,SECR MUN DE SAUDE DE MUCUM  RS,RS,2020-10-21T00:00:00.000-02:00
2020-07-24,VYAIRE,Santa Catarina,MUNICIPIO,UTI,5,3.0E7,JARAGUA DO SUL - SECRETARIA MUNICIPAL DE SAÚDE,SC,2020-08-03T00:00:00.000-03:00
2020-07-17,MAGNAMED,São Paulo,MUNICIPIO,TRANSPORTE,1,4829000.0,VIRADOURO - SECRETARIA MUNICIPAL DE SAÚDE,SP,2020-07-22T00:00:00.000-03:00
2020-07-17,MAGNAMED,São Paulo,MUNICIPIO,TRANSPORTE,1,4829000.0,BILAC -SECRETARIA MUNICIPAL DE SAÚDE,SP,2020-07-22T00:00:00.000-03:00
2020-07-31,KTK,São Paulo,MUNICIPIO,TRANSPORTE,1,2000000.0,SECR MUN DE SAUDE DE LUIS ANTONIO  SP,SP,2020-08-03T00:00:00.000-03:00
2020-12-08,LEISTUNG,São Paulo,MUNICIPIO,UTI,3,1.8E7,SMS DE SAO BERNARDO DO CAMPO,SP,2020-12-09T00:00:00.000-02:00
2021-04-16,LIFEMED,São Paulo,MUNICIPIO,UTI,3,1.8E7,HOSPITAL SAO LUIZ,SP,2021-04-17T00:00:00.000-03:00
2020-07-07,MAGNAMED,Bahia,MUNICIPIO,TRANSPORTE,4,1.9316E7,SENHOR DO BONFIM - HOSPITAL DE SR. DO BONFIM,BA,2020-07-13T00:00:00.000-03:00
2020-07-24,KTK,Bahia,MUNICIPIO,TRANSPORTE,2,4000000.0,ITATIM - SECRETARIA MUNICIPAL DE SAÚDE,BA,2020-08-07T00:00:00.000-03:00
2021-01-22,KTK,Bahia,MUNICIPIO,TRANSPORTE,1,2000000.0,HOSPITAL DE CAPIM GROSSO,BA,2021-01-26T00:00:00.000-02:00
2020-06-08,LEISTUNG,Ceara,MUNICIPIO,UTI,4,2.4E7,SECRETARIA MUNICIPAL DE SAÚDE (PACAJUS),CE,2020-06-10T00:00:00.000-03:00
2020-08-21,MAGNAMED,Goias,MUNICIPIO,TRANSPORTE,1,4829000.0,SECRETARIA MUNICIPAL DE SAUDE DE CIDADE,GO,2020-08-24T00:00:00.000-03:00
2020-06-26,VYAIRE,Minas Gerais,MUNICIPIO,UTI,2,1.2E7,SECRETARIA MUNICIPAL DE SAÚDE - PIRAPORA,MG,2020-06-28T00:00:00.000-03:00
2021-04-02,RUSSER BRASIL,Minas Gerais,MUNICIPIO,UTI,2,1.2E7,UNIDADE MISTA DE SAUDE,MG,2021-04-05T00:00:00.000-03:00
2021-03-11,KTK,Paraiba,MUNICIPIO,TRANSPORTE,2,4000000.0,SMS DE SÃO JOSÉ DE ESPINHARAS,PB,2021-03-13T00:00:00.000-03:00
2020-11-20,VYAIRE LTV 2200 USA,Parana,MUNICIPIO,TRANSPORTE USA,3,1.8937792E7,ALMOX CENTRAL DA SMS DE CURITIBA,PR,2020-11-25T00:00:00.000-02:00
2021-02-26,KTK,Parana,MUNICIPIO,TRANSPORTE,2,4000000.0,HOSPITAL DE CARIDADE DE PALMEIRA,PR,2021-02-26T00:00:00.000-03:00
2020-09-11,VYAIRE LTV 2200 USA,Rio Grande Do Sul,ESTADO,TRANSPORTE USA,30,1.89377904E8,SES RIO GRANDE DO SUL,RS,2020-09-15T00:00:00.000-03:00
2020-07-31,LEISTUNG,Santa Catarina,MUNICIPIO,UTI,5,3.0E7,SMS DE CRICIUMA  SC,SC,2020-08-07T00:00:00.000-03:00
2020-07-24,KTK,São Paulo,MUNICIPIO,TRANSPORTE,2,4000000.0,ITANHAEM - SECRETARIA MUNICIPAL DE SAÚDE,SP,2020-07-31T00:00:00.000-03:00
2021-03-13,KTK,Tocantins,MUNICIPIO,TRANSPORTE,2,4000000.0,SMS DE PEDRO AFONSO,TO,2021-03-14T00:00:00.000-03:00
2020-08-27,MAGNAMED,Bahia,MUNICIPIO,TRANSPORTE,2,9658000.0,SMS DE VERA CRUZ,BA,2020-08-31T00:00:00.000-03:00
2021-02-18,VYAIRE,Bahia,ESTADO,UTI,15,9.0E7,SMS DE SALVADOR,BA,2021-02-22T00:00:00.000-03:00
2021-03-11,KTK,Ceara,MUNICIPIO,TRANSPORTE,0,0.0,SECRETARIA MUNICIPAL DE SAUDE DE PARACURU,CE,2021-03-15T00:00:00.000-03:00
2020-08-09,MAGNAMED,Goias,MUNICIPIO,TRANSPORTE,1,4829000.0,SMS DE SANTA TEREZINHA DE GOIAS,GO,2020-08-14T00:00:00.000-03:00
2021-02-27,KTK,Goias,MUNICIPIO,TRANSPORTE,2,4000000.0,SMS DE PIRENÓPOLIS,GO,2021-03-01T00:00:00.000-03:00
2021-03-13,LIFEMED,Goias,ESTADO,UTI,40,2.4E8,SES GOIAS,GO,2021-03-15T00:00:00.000-03:00
2020-07-17,MAGNAMED,Para,MUNICIPIO,TRANSPORTE,2,9658000.0,TUCURUI -  SECRETARIA MUNICIPAL DE SAÚDE,PA,2020-07-24T00:00:00.000-03:00
2020-07-07,MAGNAMED,Paraiba,MUNICIPIO,TRANSPORTE,5,2.4145E7,CAMPINA GRANDE - HOSPITAL DAS CLÍNICAS DE CAMPINA GRANDE,PB,2020-07-14T00:00:00.000-03:00
2021-04-16,LIFEMED,Paraiba,MUNICIPIO,UTI,2,1.2E7,HOSPITAL MUNICIPAL DA CRIANÇA ERMINA EVANGELISTA,PB,2021-04-20T00:00:00.000-03:00
2021-01-28,VYAIRE,Piaui,MUNICIPIO,UTI,40,2.4E8,SECRETARIA MUNICIPAL DE SAUDE DE TERESIN,PI,2021-01-29T00:00:00.000-02:00
2020-11-20,VYAIRE LTV 2200 USA,Parana,MUNICIPIO,TRANSPORTE USA,1,6312597.0,ALMOX CENTRAL DA SMS DE CURITIBA,PR,2020-11-24T00:00:00.000-02:00
2020-06-26,KTK,Rio De Janeiro,MUNICIPIO,UTI,2,1.2E7,SECRETARIA MUNICIPAL DE SAÚDE (MAJÉ),RJ,2020-07-02T00:00:00.000-03:00
2020-07-31,KTK,Sergipe,MUNICIPIO,TRANSPORTE,1,2000000.0,SMS DE CAPELA,SE,2020-08-07T00:00:00.000-03:00
2020-05-30,VYAIRE,São Paulo,ESTADO,UTI,30,1.8E8,SECRETARIA ESTADUAL DE SAÚDE,SP,2020-06-01T00:00:00.000-03:00
2021-03-07,KTK,Tocantins,MUNICIPIO,TRANSPORTE,1,2000000.0,"SMS DE ALIANCA DO TOCANTINS,",TO,2021-03-09T00:00:00.000-03:00
2021-03-19,INSPIRAR,Tocantins,ESTADO,UTI,25,1.5E8,SES DE TOCANTINS,TO,2021-03-23T00:00:00.000-03:00
2020-10-08,VYAIRE LTV 2200 USA,Bahia,ESTADO,TRANSPORTE USA,10,6.3125968E7,6O DEPOSITO DE SUPRIMENTO,BA,2020-10-17T00:00:00.000-03:00
2020-07-10,MAGNAMED,Ceara,MUNICIPIO,TRANSPORTE,5,2.4145E7,BREJO SANTO  - SECRETARIA  MUNICIPAL DE SAÚDE,CE,2020-07-16T00:00:00.000-03:00
2021-03-04,KTK,Goias,MUNICIPIO,TRANSPORTE,1,2000000.0,SMS DE PALMELO,GO,2021-03-07T00:00:00.000-03:00
2020-06-12,MAGNAMED,Minas Gerais,MUNICIPIO,TRANSPORTE,10,4.829E7,SECRETARIA MUNICIPAL DE SAÚDE - CONTAGEM,MG,2020-06-15T00:00:00.000-03:00
2020-08-14,VYAIRE,Minas Gerais,MUNICIPIO,UTI,3,1.8E7,SMS DE MANHUACU,MG,2020-08-21T00:00:00.000-03:00
2020-07-31,LEISTUNG,Mato Grosso Do Sul,ESTADO,UTI,20,1.2E8,SECRETARIA DE ESTADUAL DE SAUDE - CAMPO GRANDE,MS,2020-08-01T00:00:00.000-03:00
2020-09-24,KTK,Piaui,MUNICIPIO,TRANSPORTE,1,2000000.0,SMS DE PARNAIBA,PI,2020-09-30T00:00:00.000-03:00
2020-08-14,MAGNAMED,Parana,MUNICIPIO,TRANSPORTE,1,4829000.0,SMS DE MANDAGUACU,PR,2020-08-16T00:00:00.000-03:00
